periodo,mes,anio,region,formato_tienda,categoria,inventario_inicial_unidades,reabastecimiento_unidades,demanda_unidades,inventario_final_unidades,disponibilidad_pct,quiebre_inventario,quiebre_pct,dias_inventario_estimado,rotacion_inventario,fuente_base,nota_metodologica
2024-08,Agosto,2024,Costa Caribe,Premium,Mercado y alimentos,303,168,258,213,0.72,0,0.28,30.0,16086.91,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Mercado y alimentos,374,134,273,235,0.72,0,0.28,33.5,13160.42,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Frescos,103,71,93,81,0.72,0,0.28,29.7,40474.77,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Frescos,120,51,114,57,0.72,0,0.28,23.3,52879.9,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Frescos,149,58,115,92,0.72,0,0.28,31.4,32964.01,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Frescos,141,91,115,117,0.72,0,0.28,33.7,35927.02,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Aseo y cuidado personal,83,55,76,62,0.72,0,0.28,28.6,20108.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Aseo y cuidado personal,109,49,101,57,0.72,0,0.28,24.7,56280.25,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Aseo y cuidado personal,97,38,71,64,0.72,0,0.28,34.0,12171.39,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Aseo y cuidado personal,88,49,75,62,0.72,0,0.28,30.0,29137.59,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Hogar,88,42,61,69,0.7388,0,0.2612,38.6,14529.92,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Hogar,84,50,64,70,0.7322,0,0.2678,36.1,11807.24,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Hogar,63,31,60,34,0.72,0,0.28,24.2,23651.06,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Hogar,74,49,59,64,0.7306,0,0.2694,35.1,31807.68,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Tecnologia,74,36,69,41,0.72,0,0.28,25.0,79195.34,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Tecnologia,85,54,77,62,0.72,0,0.28,28.6,116817.67,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Tecnologia,82,37,66,53,0.72,0,0.28,30.7,81796.9,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Tecnologia,96,47,72,71,0.72,0,0.28,34.8,105209.23,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Electrodomesticos,67,44,59,52,0.72,0,0.28,30.3,22669.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Electrodomesticos,47,29,40,36,0.72,0,0.28,31.1,111936.41,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Electrodomesticos,60,42,56,46,0.72,0,0.28,28.4,139795.47,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Electrodomesticos,51,18,38,31,0.72,0,0.28,32.4,102699.44,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Moda,69,41,58,52,0.72,0,0.28,31.3,34910.29,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Moda,46,31,40,37,0.72,0,0.28,31.1,27208.03,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Moda,67,35,54,48,0.72,0,0.28,31.9,37079.55,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Moda,65,23,45,43,0.72,0,0.28,36.0,27616.87,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Salud y bienestar,39,20,33,26,0.72,0,0.28,29.5,29059.34,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Salud y bienestar,69,41,50,60,0.75,0,0.25,38.7,22240.67,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Premium,Salud y bienestar,60,24,49,35,0.72,0,0.28,29.1,40252.08,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Mayorista,Salud y bienestar,42,20,40,22,0.72,0,0.28,24.0,29252.56,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Hipermercado,Mercado y alimentos,190,89,146,133,0.72,0,0.28,33.2,11302.3,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Supermercado,Mercado y alimentos,177,70,135,112,0.72,0,0.28,32.1,31153.46,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Premium,Mercado y alimentos,112,62,103,71,0.72,0,0.28,26.7,19582.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Mayorista,Mercado y alimentos,117,67,111,73,0.72,0,0.28,25.7,26788.15,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Hipermercado,Frescos,74,31,59,46,0.72,0,0.28,30.5,29023.33,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Supermercado,Frescos,66,44,54,56,0.7216,0,0.2784,33.9,15716.25,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Premium,Frescos,63,49,59,53,0.72,0,0.28,29.5,14657.04,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Mayorista,Frescos,55,25,45,35,0.72,0,0.28,30.0,20465.49,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Hipermercado,Aseo y cuidado personal,74,33,54,53,0.72,0,0.28,35.3,10601.72,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Supermercado,Aseo y cuidado personal,46,29,42,33,0.72,0,0.28,28.2,38944.18,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Premium,Aseo y cuidado personal,48,22,44,26,0.72,0,0.28,25.2,26338.51,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Mayorista,Aseo y cuidado personal,68,39,50,57,0.7403,0,0.2597,37.5,20243.55,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Hipermercado,Hogar,45,26,42,29,0.72,0,0.28,26.4,30662.29,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Supermercado,Hogar,35,16,30,21,0.72,0,0.28,28.0,46486.56,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Premium,Hogar,45,26,32,39,0.7529,0,0.2471,39.4,30723.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Mayorista,Hogar,46,20,36,30,0.72,0,0.28,31.7,17997.73,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Hipermercado,Tecnologia,30,18,26,22,0.72,0,0.28,30.0,175150.79,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Eje Cafetero,Supermercado,Tecnologia,36,15,28,23,0.72,0,0.28,31.6,142090.39,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
